ID	Speaker	ALL	CT	ABC	CNN	WP	NPR	PF	TG	NYT	FC	Text
274	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
275	SANDERS	0	0	0	0	0	0	0	0	0	0	I am going to release all of the transcripts of the speeches that I gave on Wall Street behind closed doors, not for $225,000, not for $2,000, not for two cents.
276	SANDERS	0	0	0	0	0	0	0	0	0	0	There were no speeches.
277	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
278	SANDERS	2	1	0	0	1	0	0	0	0	0	And second of all, of course we will release our taxes.
279	SANDERS	0	0	0	0	0	0	0	0	0	0	Jane does our taxes.
280	SANDERS	0	0	0	0	0	0	0	0	0	0	We've been a little bit busy lately.
281	SANDERS	0	0	0	0	0	0	0	0	0	0	You'll excuse us.
282	SANDERS	0	0	0	0	0	0	0	0	0	0	But we will...
283	BLITZER	0	0	0	0	0	0	0	0	0	0	Senator...
284	SANDERS	0	0	0	0	0	0	0	0	0	0	We will get them out.
285	BLITZER	0	0	0	0	0	0	0	0	0	0	Senator...
286	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, you know, there are a lot of copy machines around.
287	BLITZER	0	0	0	0	0	0	0	0	0	0	Senator, when are you -- when are you -- you've been asked for weeks and weeks to release your tax returns.
288	SANDERS	0	0	0	0	0	0	0	0	0	0	Well, I think we got one that's coming out tomorrow.
289	BLITZER	0	0	0	0	0	0	0	0	0	0	Which one?
290	SANDERS	0	0	0	0	0	0	0	0	0	0	Last year's.
291	BLITZER	0	0	0	0	0	0	0	0	0	0	2014?
292	SANDERS	0	0	0	0	0	0	0	0	0	0	Yes.
293	BLITZER	0	0	0	0	0	0	0	0	0	0	What about 2013, all the other ones?
294	SANDERS	0	0	0	0	0	0	0	0	0	0	You'll get them, yes.
295	SANDERS	0	0	0	0	0	0	0	0	0	0	Yeah, look, I don't want to get anybody very excited.
296	SANDERS	0	0	0	0	0	0	0	0	0	0	They are very boring tax returns.
297	SANDERS	0	0	0	0	0	0	0	0	0	0	No big money from speeches, no major investments.
298	SANDERS	2	0	0	1	0	0	1	0	0	0	Unfortunately -- unfortunately, I remain one of the poorer members of the United States Senate.
299	SANDERS	0	0	0	0	0	0	0	0	0	0	And that's what that will show.
300	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
301	BLITZER	0	0	0	0	0	0	0	0	0	0	So, Senator, just to be clear, tomorrow you will release the 2014 tax returns from you and your family?
302	SANDERS	0	0	0	0	0	0	0	0	0	0	Yes.
303	BLITZER	0	0	0	0	0	0	0	0	0	0	And what about the earlier ones?
304	BLITZER	0	0	0	0	0	0	0	0	0	0	What's the problem... SANDERS: Yes.
305	BLITZER	0	0	0	0	0	0	0	0	0	0	What's taking so long?
306	BLITZER	0	0	0	0	0	0	0	0	0	0	Because you just have to go to the filing cabinet, make a copy, and release them.
307	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
308	SANDERS	0	0	0	0	0	0	0	0	0	0	Wolf, the answer is, you know, what we have always done in my family is, Jane does them.
309	SANDERS	0	0	0	0	0	0	0	0	0	0	And she's been out on the campaign trail.
310	SANDERS	0	0	0	0	0	0	0	0	0	0	We will get them out.
311	SANDERS	0	0	0	0	0	0	0	0	0	0	We'll get them out very shortly.
312	SANDERS	0	0	0	0	0	0	0	0	0	0	It's not a big deal.
313	BLITZER	0	0	0	0	0	0	0	0	0	0	Thank you.
314	BLITZER	0	0	0	0	0	0	0	0	0	0	Senator, Senator, you've slammed companies like General Electric and Verizon for moving jobs outside of the United States.
315	BLITZER	0	0	0	0	0	0	0	0	0	0	Yesterday, the CEO of Verizon called your views contemptable and said in your home state of Vermont Verizon has invested more than $16 million and pays millions of dollars a year to local businesses.
316	BLITZER	0	0	0	0	0	0	0	0	0	0	"He says you are, quote, ""uninformed on this issue"" and disconnected from reality."
317	BLITZER	0	0	0	0	0	0	0	0	0	0	Given your obvious contempt for large American corporations, how would you as president of the United States be able to effectively promote American businesses around the world?
318	SANDERS	0	0	0	0	0	0	0	0	0	0	Well, for a start, I would tell the gentleman who's the CEO at Verizon to start negotiating with the Communication Workers of America.
319	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
320	SANDERS	0	0	0	0	0	0	0	0	0	0	And this is -- this is a perfect example, Wolf, of the kind of corporate greed which is destroying the middle class of this country.
321	SANDERS	0	0	0	0	0	0	0	0	0	0	This gentleman makes $18 million a year in salary.
322	SANDERS	0	0	0	0	0	0	0	0	0	0	That's his -- that's his compensation.
323	SANDERS	0	0	0	0	0	0	0	0	0	0	This gentleman is now negotiating to take away health care benefits of Verizon workers, outsource call center jobs to the Philippines, and -- and trying to create a situation where workers will lose their jobs.
324	SANDERS	0	0	0	0	0	0	0	0	0	0	He is not investing in the way he should in inner cities in America.
325	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
326	BLITZER	0	0	0	0	0	0	0	0	0	0	All right.
327	BLITZER	0	0	0	0	0	0	0	0	0	0	Senator, but the question was, the question was, given your contempt for large American corporations, as president, how would you be able to promote American business around the world?
328	SANDERS	0	0	0	0	0	0	0	0	0	0	First of all, the word contempt is not right.
329	SANDERS	0	0	0	0	0	0	0	0	0	0	There are some great businesses who treat their workers and the environment with respect.
330	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
331	SANDERS	0	0	0	0	0	0	0	0	0	0	Verizon happens not to be one of them.
332	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
333	SANDERS	0	0	0	0	0	0	0	0	0	0	And what we need to do is to tell this guy Immelt, who's the head of General Electric, he doesn't like me, well, that's fine.
334	SANDERS	1	0	0	1	0	0	0	0	0	0	He has outsourced hundreds of thousands of decent-paying jobs throughout the world...
335	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
336	SANDERS	1	0	0	1	0	0	0	0	0	0	-- cut his workforce here substantially and in a given year, by the way, it turns out that both Verizon and General Electric, in a given year, pay nothing in federal income tax despite making billions in profits.
337	SYSTEM	0	0	0	0	0	0	0	0	0	0	(BOOS)
338	BLITZER	0	0	0	0	0	0	0	0	0	0	But Senator, experts say that no matter the means to bring back these jobs to the United States, prices of goods for consumers in the United States would go up, which would disproportionately impact the poor and middle class.
339	BLITZER	0	0	0	0	0	0	0	0	0	0	So how do you bring back these jobs to the United States without affecting the cost of goods to America's middle class and poor?
340	SANDERS	0	0	0	0	0	0	0	0	0	0	Well, for a start, we're going to raise the minimum wage to 15 bucks an hour.
341	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
342	SANDERS	0	0	0	0	0	0	0	0	0	0	And number two, while it is true we may end up paying a few cents more for a hamburger in McDonald's, at the end of the day, what this economy desperately needs is to rebuild our manufacturing sector with good-paying jobs.
343	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
344	SANDERS	0	0	0	0	0	0	0	0	0	0	We cannot continue to sustain the loss of millions of decent-paying jobs that we have seen over the last 20, 30 years, based on trade agreements of which Secretary Clinton has voted for almost every one of those.
345	SANDERS	0	0	0	0	0	0	0	0	0	0	That has got to change.
346	BLITZER	0	0	0	0	0	0	0	0	0	0	Thank you.
347	BLITZER	0	0	0	0	0	0	0	0	0	0	Secretary...
348	SYSTEM	0	0	0	0	0	0	0	0	0	0	(LAUGHTER)
349	BLITZER	0	0	0	0	0	0	0	0	0	0	-- Secretary Clinton?
350	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
351	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, first of all, I do have a very comprehensive plan to create more jobs and I think that has to be at the center of our economic approach.
352	CLINTON	0	0	0	0	0	0	0	0	0	0	And so I think it is important that we do more on manufacturing.
353	CLINTON	0	0	0	0	0	0	0	0	0	0	I went to Syracuse and laid out a $10 billion plan that would, I believe, really jump-start advanced manufacturing.
354	CLINTON	0	0	0	0	0	0	0	0	0	0	I have seen the results of what can happen when we have the government cooperating with business.
355	CLINTON	0	0	0	0	0	0	0	0	0	0	And that's exactly what I will do.
356	CLINTON	1	0	0	0	1	0	0	0	0	0	When I was secretary of State, I helped to lead the way to increased exports of American good around the world, which supports tens of thousands of jobs.
357	CLINTON	0	0	0	0	0	0	0	0	0	0	So I think you've got to go at this with a sense of how to accomplish the goal we are setting -- more good jobs with rising incomes for people everywhere from inner cities to rural areas to every distressed community in America.
358	CLINTON	0	0	0	0	0	0	0	0	0	0	And that's exactly what my plan would bring about.
359	CLINTON	0	0	0	0	0	0	0	0	0	0	I think we have a pretty good record if we look at what happened...
360	BLITZER	0	0	0	0	0	0	0	0	0	0	Senator...
361	CLINTON	0	0	0	0	0	0	0	0	0	0	-- in the 1990s, we got 23 million new jobs and incomes went up for everybody.
362	BLITZER	0	0	0	0	0	0	0	0	0	0	Thank you.
363	CLINTON	0	0	0	0	0	0	0	0	0	0	Let's do that again in America.
364	BLITZER	0	0	0	0	0	0	0	0	0	0	Senator, how do you...
365	SANDERS	0	0	0	0	0	0	0	0	0	0	I'm going to respond...
366	BLITZER	0	0	0	0	0	0	0	0	0	0	I'll have you respond in a moment.
367	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
368	BLITZER	0	0	0	0	0	0	0	0	0	0	Stand by.
369	SANDERS	0	0	0	0	0	0	0	0	0	0	Well, look...
370	BLITZER	0	0	0	0	0	0	0	0	0	0	Secretary Clinton... (CROSSTALK)
371	BLITZER	0	0	0	0	0	0	0	0	0	0	You will respond in a moment, but I have to follow-up with Secretary Clinton.
372	BLITZER	0	0	0	0	0	0	0	0	0	0	You stood on the stage with Governor Cuomo in support of new legislation to raise New York's minimum wage to $15 an hour.
373	BLITZER	0	0	0	0	0	0	0	0	0	0	But you do not support raising the federal minimum wage to $15 an hour.
374	BLITZER	0	0	0	0	0	0	0	0	0	0	As president...
375	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
376	BLITZER	0	0	0	0	0	0	0	0	0	0	-- if a Democratic Congress put a $15 minimum wage bill on your desk, would you sign it?
377	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, of course I would.
378	CLINTON	0	0	0	0	0	0	0	0	0	0	And I have supported...
379	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
380	CLINTON	2	0	0	1	0	0	0	0	0	1	-- I have supported the fight for 15.
381	CLINTON	0	0	0	0	0	0	0	0	0	0	I am proud to have the endorsement of most of the unions that have led the fight for 15.
382	CLINTON	0	0	0	0	0	0	0	0	0	0	I was proud to stand on the stage with Governor Cuomo, with SEIU and others who have been leading this battle and I will work as hard as I can to raise the minimum wage.
383	CLINTON	0	0	0	0	0	0	0	0	0	0	I always have.
384	CLINTON	0	0	0	0	0	0	0	0	0	0	I supported that when I was in the Senate.
385	SANDERS	0	0	0	0	0	0	0	0	0	0	Well, look...
386	CLINTON	0	0	0	0	0	0	0	0	0	0	But what I have also said is that we've got to be smart about it, just the way Governor Cuomo was here in New York.
387	CLINTON	0	0	0	0	0	0	0	0	0	0	If you look at it, we moved more quickly to $15 in New York City, more deliberately toward $12, $12.50 upstate then to $15.
388	CLINTON	0	0	0	0	0	0	0	0	0	0	That is exactly my position.
389	CLINTON	0	0	0	0	0	0	0	0	0	0	It's a model for the nation and that's what I will do as president.
390	BLITZER	0	0	0	0	0	0	0	0	0	0	Thank you.
391	CLINTON	0	0	0	0	0	0	0	0	0	0	Go as quickly as...
392	SYSTEM	0	0	0	0	0	0	0	0	0	0	(CROSSTALK)
393	CLINTON	0	0	0	0	0	0	0	0	0	0	-- to get to $15.
394	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
395	SANDERS	0	0	0	0	0	0	0	0	0	0	I am sure a lot of people are very surprised to learn that you supported raising the minimum wage to 15 bucks an hour.
396	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
397	CLINTON	0	0	0	0	0	0	0	0	0	0	You know, wait a minute...
398	SANDERS	0	0	0	0	0	0	0	0	0	0	(INAUDIBLE).
399	CLINTON	0	0	0	0	0	0	0	0	0	0	-- wait a minute.
400	SANDERS	0	0	0	0	0	0	0	0	0	0	(INAUDIBLE).
401	CLINTON	0	0	0	0	0	0	0	0	0	0	-- wait, wait...
402	SANDERS	0	0	0	0	0	0	0	0	0	0	That's just not accurate.
403	SANDERS	0	0	0	0	0	0	0	0	0	0	Well...
404	CLINTON	0	0	0	0	0	0	0	0	0	0	Come on, I have stood on the debate stage...
405	SANDERS	0	0	0	0	0	0	0	0	0	0	-- well and I...
406	CLINTON	0	0	0	0	0	0	0	0	0	0	-- with Senator Sanders eight...
407	SYSTEM	0	0	0	0	0	0	0	0	0	0	(CROSSTALK)
408	CLINTON	0	0	0	0	0	0	0	0	0	0	-- times.
409	SANDERS	0	0	0	0	0	0	0	0	0	0	Excuse me.
410	CLINTON	0	0	0	0	0	0	0	0	0	0	I have said the...
411	SANDERS	0	0	0	0	0	0	0	0	0	0	Well...
412	CLINTON	0	0	0	0	0	0	0	0	0	0	Exact same thing.
413	BLITZER	0	0	0	0	0	0	0	0	0	0	Secretary, Senator, please.
414	CLINTON	0	0	0	0	0	0	0	0	0	0	If we can...
415	SYSTEM	0	0	0	0	0	0	0	0	0	0	(CROSSTALK)
416	CLINTON	0	0	0	0	0	0	0	0	0	0	-- raise it to $15 in New York...
417	SYSTEM	0	0	0	0	0	0	0	0	0	0	(CROSSTALK)
418	CLINTON	0	0	0	0	0	0	0	0	0	0	-- or Los Angeles or Seattle...
419	BLITZER	0	0	0	0	0	0	0	0	0	0	Secretary, the viewers...
420	CLINTON	0	0	0	0	0	0	0	0	0	0	-- let's do it.
421	BLITZER	0	0	0	0	0	0	0	0	0	0	If you're both screaming at each other, the viewers won't be able to hear either of you.
422	SANDERS	0	0	0	0	0	0	0	0	0	0	OK.
423	BLITZER	0	0	0	0	0	0	0	0	0	0	So please...
424	SANDERS	0	0	0	0	0	0	0	0	0	0	I will...
425	BLITZER	0	0	0	0	0	0	0	0	0	0	-- don't talk over each other.
426	SANDERS	0	0	0	0	0	0	0	0	0	0	I believe I was...
427	SYSTEM	0	0	0	0	0	0	0	0	0	0	(CROSSTALK)
428	BLITZER	0	0	0	0	0	0	0	0	0	0	Go ahead.
429	SANDERS	0	0	0	0	0	0	0	0	0	0	-- responding.
430	SANDERS	0	0	0	0	0	0	0	0	0	0	All right?
431	SANDERS	1	0	0	0	0	0	1	0	0	0	When this campaign began, I said that we got to end the starvation minimum wage of $7.25, raise it to $15.
432	SANDERS	1	0	0	0	0	0	1	0	0	0	Secretary Clinton said let's raise it to $12.
433	SANDERS	0	0	0	0	0	0	0	0	0	0	There's a difference.
434	SANDERS	0	0	0	0	0	0	0	0	0	0	And, by the way, what has happened is history has outpaced Secretary Clinton, because all over this country, people are standing up and they're saying $12 is not good enough, we need $15 an hour.
435	CLINTON	0	0	0	0	0	0	0	0	0	0	OK.
436	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
437	BLITZER	0	0	0	0	0	0	0	0	0	0	Go ahead, Secretary.
438	BLITZER	0	0	0	0	0	0	0	0	0	0	Secretary?
439	SANDERS	0	0	0	0	0	0	0	0	0	0	And suddenly...
440	BLITZER	0	0	0	0	0	0	0	0	0	0	Secretary, go ahead.
441	SANDERS	0	0	0	0	0	0	0	0	0	0	To suddenly...
442	CLINTON	0	0	0	0	0	0	0	0	0	0	Thank you.
443	CLINTON	0	0	0	0	0	0	0	0	0	0	Thank you very much.
444	SANDERS	0	0	0	0	0	0	0	0	0	0	To suddenly announce now that you're for $15, I don't think is quite accurate.
445	BLITZER	0	0	0	0	0	0	0	0	0	0	All right.
446	BLITZER	0	0	0	0	0	0	0	0	0	0	Secretary?
447	CLINTON	0	0	0	0	0	0	0	0	0	0	All right.
448	CLINTON	1	0	0	0	1	0	0	0	0	0	I have said from the very beginning that I supported the fight for $15.
449	CLINTON	0	0	0	0	0	0	0	0	0	0	I supported those on the front lines of the fight for -- it happens to be true.
450	CLINTON	0	0	0	0	0	0	0	0	0	0	I also -- I supported the $15 effort in L.A.
451	CLINTON	0	0	0	0	0	0	0	0	0	0	I supported in Seattle.
452	CLINTON	0	0	0	0	0	0	0	0	0	0	I supported it for the fast food workers in New York.
453	CLINTON	0	0	0	0	0	0	0	0	0	0	The minimum wage at the national level right now is $7.25, right?
454	CLINTON	0	0	0	0	0	0	0	0	0	0	We want to raise it higher than it ever has been, but we also have to recognize some states and some cities will go higher, and I support that.
455	CLINTON	0	0	0	0	0	0	0	0	0	0	I have taken my cue from the Democrats in the Senate, led by Senator Patty Murray and others, like my good friend Kirsten Gillibrand, who has said we will set a national level of $12 and then urge any place that can go above it to go above it.
456	CLINTON	0	0	0	0	0	0	0	0	0	0	Going from $7.25 to $12 is a huge difference.
457	CLINTON	0	0	0	0	0	0	0	0	0	0	Thirty-five million people will get a raise.
458	CLINTON	0	0	0	0	0	0	0	0	0	0	One in four working mothers will get a raise.
459	CLINTON	0	0	0	0	0	0	0	0	0	0	I want to get something done.
460	CLINTON	0	0	0	0	0	0	0	0	0	0	And I think setting the goal to get to $12 is the way to go, encouraging others to get to $15.
461	CLINTON	0	0	0	0	0	0	0	0	0	0	But, of course, if we have a Democratic Congress, we will go to $15.
462	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
463	BLITZER	0	0	0	0	0	0	0	0	0	0	Senator, go ahead.
464	SANDERS	0	0	0	0	0	0	0	0	0	0	Well, I think the secretary has confused a lot of people.
465	SANDERS	0	0	0	0	0	0	0	0	0	0	I don't know how you're there for the fight for $15 when you say you want a $12-an-hour national minimum wage.
466	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
467	SANDERS	0	0	0	0	0	0	0	0	0	0	Now, in fact -- in fact, there is an effort, Patty Murray has introduced legislation for $12 minimum wage.
468	SANDERS	0	0	0	0	0	0	0	0	0	0	That's good.
469	SANDERS	0	0	0	0	0	0	0	0	0	0	I introduced legislation for $15 an hour minimum wage which is better.
470	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
471	SANDERS	0	0	0	0	0	0	0	0	0	0	And ultimately what we have got to determine is after massive transfer of wealth from the middle class to the top 0.1 percent, when millions of our people are working longer hours for low wages...
472	BLITZER	0	0	0	0	0	0	0	0	0	0	Thank you, Senator.
473	SANDERS	0	0	0	0	0	0	0	0	0	0	I think we have got to be clear, not equivocate, $15 in minimum wage in 50 states in this country as soon as possible.
474	BLITZER	0	0	0	0	0	0	0	0	0	0	Thank you.
475	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
476	BLITZER	0	0	0	0	0	0	0	0	0	0	We're going to turn to another critically important issue right now, guns in America.
477	BLITZER	0	0	0	0	0	0	0	0	0	0	"Secretary Clinton, you've said that Vermont, Senator Sanders' home state, has, quote, ""the highest per capita number of guns that end up committing crimes in New York."""
478	BLITZER	0	0	0	0	0	0	0	0	0	0	But only 1.2 percent of the guns recovered in New York in 2014 were from Vermont.
479	BLITZER	0	0	0	0	0	0	0	0	0	0	Are you seriously blaming Vermont, and implicitly Senator Sanders, for New York's gun violence?
480	CLINTON	2	1	0	0	1	0	0	0	0	0	No, of course not.
481	CLINTON	2	1	0	0	1	0	0	0	0	0	Of course not.
482	CLINTON	0	0	0	0	0	0	0	0	0	0	This is -- this is a serious difference between us.
483	SYSTEM	0	0	0	0	0	0	0	0	0	0	(LAUGHTER)
484	CLINTON	0	0	0	0	0	0	0	0	0	0	And what I want to start by saying -- it's not a laughing matter -- 90 people on average a day are killed or commit suicide or die in accidents from guns, 33,000 people a year.
485	CLINTON	0	0	0	0	0	0	0	0	0	0	I take it really seriously, because I have spent more time than I care to remember being with people who have lost their loved ones.
486	CLINTON	0	0	0	0	0	0	0	0	0	0	So, yes, we have a problem in America.
487	CLINTON	0	0	0	0	0	0	0	0	0	0	We need a president who will stand up against the gun lobby.
488	CLINTON	0	0	0	0	0	0	0	0	0	0	We need a president who will fight for commonsense gun safety reforms.
489	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
490	CLINTON	0	0	0	0	0	0	0	0	0	0	And what we have here is a big difference.
491	CLINTON	0	0	0	0	0	0	0	0	0	0	Senator Sanders voted against the Brady Bill five times.
492	CLINTON	0	0	0	0	0	0	0	0	0	0	He voted for the most important NRA priority, namely giving immunity from liability to gun-makers and dealers, something that is at the root of a lot of the problems that we are facing.
493	CLINTON	0	0	0	0	0	0	0	0	0	0	Then he doubled down on that in the New York Daily News interview, when asked whether he would support the Sandy Hook parents suing to try to do something to rein in the advertising of the AR-15, which is advertised to young people as being a combat weapon, killing on the battlefield.
494	CLINTON	0	0	0	0	0	0	0	0	0	0	He said they didn't deserve their day in court.
495	CLINTON	0	0	0	0	0	0	0	0	0	0	I could not disagree more.
496	CLINTON	0	0	0	0	0	0	0	0	0	0	And, finally, this is the only industry in America, the only one.
497	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
498	CLINTON	0	0	0	0	0	0	0	0	0	0	That has this kind of special protection.
499	CLINTON	0	0	0	0	0	0	0	0	0	0	We hear a lot from Senator Sanders about the greed and recklessness of Wall Street, and I agree.
500	CLINTON	0	0	0	0	0	0	0	0	0	0	We've got to hold Wall Street accountable...
501	BLITZER	0	0	0	0	0	0	0	0	0	0	... Thank you...
502	CLINTON	0	0	0	0	0	0	0	0	0	0	... Well, what about the greed and recklessness of gun manufacturers and dealers in America?
503	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE) (CHEERING)
504	BLITZER	0	0	0	0	0	0	0	0	0	0	Senator?
505	BLITZER	0	0	0	0	0	0	0	0	0	0	Well, the only problem is, Wolf, she didn't answer your question.
506	BLITZER	0	0	0	0	0	0	0	0	0	0	You asked her whether she thought that Vermont was responsible.
507	BLITZER	0	0	0	0	0	0	0	0	0	0	You asked her whether she thought that Vermont was responsible for a lot of the gun violence.
508	BLITZER	0	0	0	0	0	0	0	0	0	0	You made the point what she said was totally absurd.
509	BLITZER	0	0	0	0	0	0	0	0	0	0	I asked her, are you seriously blaming Vermont and implicitly Senator Sanders for New York's gun violence.
510	BLITZER	0	0	0	0	0	0	0	0	0	0	She said no.
511	BLITZER	0	0	0	0	0	0	0	0	0	0	But, go ahead.
512	SANDERS	0	0	0	0	0	0	0	0	0	0	Then why did she put out that statement?
513	CLINTON	0	0	0	0	0	0	0	0	0	0	I put it out...
514	SANDERS	0	0	0	0	0	0	0	0	0	0	... Excuse me, I think I'm responding now.
515	BLITZER	0	0	0	0	0	0	0	0	0	0	Please, go ahead sir.
516	SANDERS	0	0	0	0	0	0	0	0	0	0	A statement that was refuted by the governor of the state of Vermont, who was a supporter of hers, who said, yeah, in campaigns people tend to exaggerate.
517	SANDERS	0	0	0	0	0	0	0	0	0	0	Here is the fact on guns.
518	SANDERS	0	0	0	0	0	0	0	0	0	0	Let's talk about guns.
519	SANDERS	0	0	0	0	0	0	0	0	0	0	That horrible, horrible Sandy Hook -- what's the word we want to use, murder, assault, slaughter, unspeakable act.
520	SANDERS	0	0	0	0	0	0	0	0	0	0	Back in 1988, I ran for the United States Congress one seat in the state of Vermont.
521	SANDERS	0	0	0	0	0	0	0	0	0	0	I probably lost that election, which I lost by three points, because I was the only candidate running who said, you know what?
522	SANDERS	0	0	0	0	0	0	0	0	0	0	We should ban assault weapons, not seen them sold or distributed in the United States of America.
523	SANDERS	0	0	0	0	0	0	0	0	0	0	I've got a D-minus voting record from the NRA.
524	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
525	SANDERS	0	0	0	0	0	0	0	0	0	0	And, in fact, because I come from a state which has virtually no gun control, I believe that I am the best qualified candidate to bring back together that consensus that is desperately needed in this country.
526	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
527	BLITZER	0	0	0	0	0	0	0	0	0	0	Thank you, Senator.
528	BLITZER	0	0	0	0	0	0	0	0	0	0	Thank you.
529	SYSTEM	0	0	0	0	0	0	0	0	0	0	(CHEERING)
530	BLITZER	0	0	0	0	0	0	0	0	0	0	Secretary Clinton, I want you to respond to that, but why did you put out that statement blaming Vermont and its gun policy for some of the death of -- by guns in New York?
531	CLINTON	2	0	0	1	0	0	0	0	0	1	Well, the facts are that most of the guns that end up committing crimes in New York come from out of state.
532	CLINTON	1	0	0	1	0	0	0	0	0	0	They come from the states that don't have kind of serious efforts to control guns that we do in New York.
533	CLINTON	0	0	0	0	0	0	0	0	0	0	But let me say this -- in 1988, as we've heard on every debate occasion, Senator Sanders did run for the Congress and he lost.
534	CLINTON	0	0	0	0	0	0	0	0	0	0	He came back in 1990 and he won, and during that campaign he made a commitment to the NRA that he would be against waiting periods.
535	CLINTON	0	0	0	0	0	0	0	0	0	0	And, in fact, in his own book, he talks about his 1990 campaign, and here's what he said.
536	CLINTON	0	0	0	0	0	0	0	0	0	0	He clearly was helped by the NRA, because they ran ads against his opponent.
537	CLINTON	1	0	0	0	0	0	1	0	0	0	So, then he went to the Congress, where he has been a largely very reliable supporter of the NRA.
538	CLINTON	0	0	0	0	0	0	0	0	0	0	Voting -- he kept his word to the NRA, he voted against the Brady Bill five times because it had waiting periods in it.
539	CLINTON	0	0	0	0	0	0	0	0	0	0	Thankfully, enough people finally voted for it to keep guns out of the hands of who should not have them.
540	SYSTEM	0	0	0	0	0	0	0	0	0	0	(APPLAUSE)
541	BLITZER	0	0	0	0	0	0	0	0	0	0	Senator, I want you to respond, but I also want you to respond to this.
542	BLITZER	0	0	0	0	0	0	0	0	0	0	You recently said you do not think crime victims should be able to sue gun makers for damages.
543	BLITZER	0	0	0	0	0	0	0	0	0	0	The daughter of the Sandy Hook Elementary School who was killed back in the 2012 mass shooting, says you owe her and families an apology.
544	BLITZER	0	0	0	0	0	0	0	0	0	0	Do you?
545	SANDERS	0	0	0	0	0	0	0	0	0	0	What we need to do is to do everything that we can to make certain that guns do not fall into the hands of people who do not have them.
546	SANDERS	0	0	0	0	0	0	0	0	0	0	Now, I voted against this gun liability law because I was concerned that in rural areas all over this country, if a gun shop owner sells a weapon legally to somebody, and that person then goes out and kills somebody, I don't believe it is appropriate that that gun shop owner who just sold a legal weapon to be held accountable and be sued.
547	SANDERS	0	0	0	0	0	0	0	0	0	0	But, what I do believe is when gun shop owners and others knowingly are selling weapons to people who should not have them -- somebody walks in.
548	SANDERS	0	0	0	0	0	0	0	0	0	0	They want thousands of rounds of ammunition, or they want a whole lot of guns, yes, that gun shop owner or that gun manufacturer should be held liable.
549	BLITZER	0	0	0	0	0	0	0	0	0	0	So, Senator, do you owe the Sandy Hook families an apology?
550	SANDERS	0	0	0	0	0	0	0	0	0	0	No, I don't think I owe them an apology.
551	SANDERS	0	0	0	0	0	0	0	0	0	0	They are in court today, and actually they won a preliminary decision today.
552	SANDERS	1	0	0	0	1	0	0	0	0	0	They have the right to sue, and I support them and anyone else who wants the right to sue.
553	CLINTON	0	0	0	0	0	0	0	0	0	0	Well, I believe that the law that Senator Sanders voted for that I voted against, giving this special protection to gun manufacturers and to dealers, is an absolute abdication of responsibility on the part of those who voted for it.
554	CLINTON	2	0	0	1	0	0	1	0	0	0	This is a -- this is a unique gift given to only one industry in the world by the United States Congress, as Senator Murphy from Connecticut said, we have tougher standards holding toy gun manufacturers and sellers to account than we do for real guns.
555	CLINTON	0	0	0	0	0	0	0	0	0	0	And the point that Senator Sanders keeps making about how he wouldn't want a mom and pop store -- that was not the point of this.
556	CLINTON	0	0	0	0	0	0	0	0	0	0	And if he can point to any, any incident where that happened, I would love to hear about it.
557	CLINTON	0	0	0	0	0	0	0	0	0	0	What was really going on, I'll tell you, because it has a lot to do with New York City.
