167	  -0.031437733016619215  0.33219357480466843  -0.06270691891930937  -0.07989622426232833  0.18118834934360153  0.15430624122950967  0.22063076508273866  -0.29878272417560325  -0.021747789308995243  -0.11926625681838951  -0.06148066539738516  0.13738859982291005  0.2560598243205201  -0.0018814975159604235  -0.04426893650279458  0.20900036826927162  -0.18365767520573348  -0.1006774342010643  0.45688046167696655  0.07038554768791543  -0.11206843418296403  -0.08493793541070326  0.13538223883029027  0.24021288989956935  -0.22073987846575124
168	  -0.1806308711823699  0.29857831905227833  -0.361869645203651  -0.18951937551942138  0.015138209612434075  0.3468333508210111  0.45989134029006024  -0.4565603710348674  -0.4345880712742588  0.26503093538546846  -0.033589521280381104  0.24379426880045688  -0.21385718971455622  0.24707492290905395  0.030976780149363895  0.2873234675727739  -0.31485976869352683  0.20572421701979077  0.4584103828708851  0.41531282649852935  -0.3314265672688381  0.23623389342159357  -0.07776522631321418  0.5227266351093096  -0.19168602722545908
169	  -0.13628202056370403  0.27574201276055976  -0.3504388070126225  -0.25829141947469036  0.05591649570924965  0.36885569620237024  0.4670153312954701  -0.5424682566563918  -0.425890480254617  0.40813293439016873  -0.08365004708823379  0.019614586544483455  -0.23664602988809172  -0.15700356961335865  0.025735651877706368  0.33929154902577285  -0.3019933199685792  0.23268695478640328  0.47222949769146705  0.4001469425619353  -0.14402809302746364  0.10978492654175694  -0.04832202996021971  0.5424823237081201  -0.1873529838878872
170	  0.06410064814596743  0.09828014545253871  -0.07996993991802241  -0.02042594530834888  0.10049122614710983  0.017293171135302005  -0.04546575122209054  -0.13413273313098512  0.20270872348840904  -0.11736516098996656  -0.07025850541488488  0.15544677557614306  0.3044903587866776  0.020153052581481458  0.06235213022741443  0.02898729326886643  0.037799998107145044  0.0785167682329958  0.13920614047235705  0.1013861470918451  -6.601293921048113E-5  -0.040909430238623125  0.013864815128621144  0.06067394044540033  -0.0014682442466095685
171	  -0.2892025531800712  0.35126661111892377  -0.37285503908292816  -0.3159680727771083  -0.07180928551454493  0.3879854698906406  0.5713004419985358  -0.6793592895632969  -0.440586672330598  0.6693450156730198  0.04654899119231891  0.1901898081637133  -0.04005026109272662  -0.2765895789192692  -0.2326007678617133  0.36013917724276284  -0.4776827253724511  0.2617207138841509  0.607345239197528  0.35242270392282504  -0.23138692569679553  0.10684921254498315  -0.09472292157352309  0.6544350618408404  -0.238556516301721
172	  0.020475139711086766  0.006497768810478256  -0.07456315189330241  -0.1732325206282165  -0.11480357890515269  0.0831691667776479  0.34179351590842744  -0.44943068318690776  0.009504423301774654  0.35199350156227427  0.1033118263161498  -0.2196880788261385  0.20381638201238003  -0.4205745011862519  -0.16004305494442797  -0.17672684249422388  -0.22444390506664114  0.2807913498076043  0.11517746448151547  0.08540092859249669  0.2079722562056108  -0.06687369206224111  0.05890030606400863  0.38883484280042696  0.11316344855904965
173	  0.06423446108948784  0.07034662076237463  -0.058253745036894566  0.12396707927600728  -0.11866900201907017  0.05126808898530103  0.06224004631977977  0.09338741378188073  -0.12381830926765641  0.08845879952578  0.03623923716764058  -0.003266837148017796  0.05756499322674409  -0.09732395603331803  0.03456954960650267  0.09119768285676952  0.05573810921796516  0.017656345550157746  -0.01085136226835929  -0.0273588671803649  -0.12162073919828018  -0.02891207129228666  -0.029438201787038935  0.018281344174896214  0.030415521265725498
174	  -0.05725877077749484  0.25909234884740023  -0.2595396215090544  -0.19996374116971707  0.1822890904563072  0.32753906132187444  0.1867957798596063  -0.41347420446775685  -0.14173833282167575  0.3883643351576877  0.3140980429180432  0.2682198806316646  0.13290764943430228  0.1216853864300677  -0.16149532577904174  0.382182923375321  -0.2914293379612438  -0.051485626192337  0.3076609823634  0.3468175445375125  -0.0019141262954163927  -0.05181965308993936  -0.07876744990451631  0.24578708868980031  -0.2291532118204391
175	  -0.04565481294985378  0.4570737306964552  -0.15163456834210323  -0.3780991464171571  0.2751986813853473  0.4813789698188713  0.3843464539725759  -0.48746441973862126  -0.5108048552871401  0.5175997352720004  0.28027396411498806  0.25828395211675365  -0.0033417654293244003  0.11865730246119463  -0.30433538371703533  0.2627439145077739  -0.3724194800508127  0.06738748031528673  0.5758081483779363  0.46373311467007644  -0.384889192634817  0.09238100317794988  -0.1396177373496851  0.5543317663466918  -0.3539513765511742
176	  -0.12880565831071547  0.3792404721999424  -0.3521354099340937  -0.2497050800305814  -0.05485112274689202  0.31866209182911215  0.5031055290403135  -0.6509548533064448  -0.38233477694240486  0.6319700907892207  0.07941388971465811  -0.02023727153625324  -0.05335541100639792  -0.309411988984403  -0.054789516108563543  0.235764215845067  -0.5033152252599337  0.22459584081067618  0.44713555036164476  0.3266766537079591  -0.005095826112532193  0.060636061356942515  -0.04815841837988527  0.6338352858098236  -0.09541637153125582
177	  0.0034485691898157285  0.09980049099165426  -0.07742180412464639  0.13772383769980587  -0.037705530294440896  -0.012112028929362202  0.12291829790638643  0.07034569665760863  -0.16711604856910914  0.022942335232409013  -0.046238417259408734  -0.01358138737615148  0.03408564887810899  -0.09483388325450655  0.09056655207554556  0.1252567664109078  -0.05862778312038435  0.06467018634568979  0.10422654204070865  -0.13446235545711452  -0.03655892098635934  -0.028523917814324094  0.07106508516766637  0.1225255482415807  0.0415601875298051
178	  -0.06899129403714348  -0.14502169258425307  -0.0095348684105236  0.19935631266388687  0.11992647695043028  0.07629889521171337  0.13895099982267248  -0.19332690947766046  -0.04363251232823991  0.15357559638973217  -0.05774290777908972  0.2790608834380525  0.04751016689683919  -0.018005330700791074  -0.0593952378960074  0.16133572267606056  0.14815683565875165  -0.037233083623218324  -0.1540420628986794  -0.14626178134104004  0.02492275292491963  0.03307313243919902  0.1493854173921556  -0.21626721007131197  0.020238507062503
179	  -0.1234536621272695  0.36685472154285864  -0.40184359535283415  -0.3376422156503622  0.06784621406505047  0.47376562642817743  0.46218229959672236  -0.6296383499161128  -0.4911396011557748  0.5179647057874438  -0.057992795108530296  0.11806475976864474  -0.37707054494548964  -0.05853411226355927  0.009899585920687869  0.48288035763586923  -0.47797177881156194  0.26378994447114174  0.5152468516876038  0.4740132846569581  -0.2440717143306369  0.12574061937483108  -0.022152954263043763  0.571143121003782  -0.23914597271962404
180	  0.054690557633880255  0.014452872733421234  -0.23327097828152413  -0.18114981610013742  -0.1142874989714667  0.05822263740407543  -0.11674067507164443  -0.026289321395083116  0.09987934895954448  -0.22004038972566772  0.13353497634455413  -0.06418547935416315  0.21118875975310117  -0.27668896172381485  0.15333408232392776  -0.024970820466100947  0.21541852172917428  0.2786776703814927  -0.03313928297965614  0.04155497668394709  0.08123911159845984  0.09542935953070521  0.02189096921113255  0.25340562003706635  -0.0015744425594144483
181	  -0.21564346776071755  0.4607079875672188  -0.3877930379802029  -0.27874236484037773  -0.05163988221507689  0.3515943082686019  0.45709308072239574  -0.6440370120787381  -0.3546624480375637  0.6540994468593008  0.08242052353595097  0.1694598051419592  -0.2757827666747765  -0.27092983981478974  -0.08485983683941803  0.23205583665899526  -0.4517570174082837  0.32237803609065663  0.587000081717493  0.28508245892434414  -0.15702516607558858  0.015505299844691752  -0.22896868052591499  0.6583530908627192  -0.1970398262232498
182	  -0.1649560389902362  0.35232826239617066  -0.3125654623704087  -0.11436456971188748  0.28935155066542234  0.39368915102617996  0.4048293156049577  -0.5805387106901937  -0.33001377057198983  0.5494954320219713  0.006090321781592911  0.18421513401691564  -0.2628383880256887  -0.08583408938556875  -0.21113960090866057  0.4274788329429573  -0.364636106096684  0.13748265855609343  0.3622421293544538  0.4307310498203446  -0.3120491670384195  -0.06722888335086957  -0.13575369496444187  0.5524340713155396  -0.1948069872078343
183	  -0.12677234153631856  -0.015142932430502931  -0.0585753414915625  -0.028834372104528005  -0.1316128975944014  0.03964512939463015  0.07238795047806233  -0.18521112961497585  0.06375916941667  0.06116559520355302  -0.010937358946966175  1.9343573717316216E-4  0.11868214960930745  -0.3259453143326112  0.11561055288900363  0.02556071001072972  -0.06419163389032705  0.22740015358584137  0.009270394695731456  0.15632491765658674  0.13648464693967952  1.0158993550286974E-4  -0.025531264820791745  0.06502335495898813  -0.05674018047549323
184	  -0.16351816754030624  0.21425386557456466  -0.21234491382388707  -0.016918668231840742  0.12721850682584943  0.28262027823822256  0.16081183833415832  -0.3782033526964733  -0.22861206753934438  0.287972019219668  0.010190463171366976  0.09560387938452955  -0.12941038212730588  -0.1515372561356107  -0.028832026418927976  0.25741094657496794  -0.1884486900866659  0.2094773273621001  0.010368556898799442  0.24167512139872388  -0.17297990851697348  -0.021315973402826212  -0.17108628178747048  0.4278538261306456  -0.12241603065216428
185	  -0.15289385194212293  0.33545478970498305  -0.33998813692247803  -0.30245671493562837  -0.0013801702486334758  0.32466417404931236  0.4800602222478295  -0.5567202844285005  -0.44929715989388297  0.5075763649879421  -0.10213054831987695  0.18331456934030543  -0.20807129546573672  -0.25175735248886427  -0.051104380211536383  0.28808025921955405  -0.3086058706186909  0.35403540727240096  0.4908587690804285  0.35364982985446364  -0.15075063951380932  0.11849631193936228  -0.12417023229839735  0.6023770798131629  -0.24581005314420365
186	  -0.21678792269100888  0.47331242598123824  -0.355126273861697  -0.15857274104136423  0.45057848856074556  0.5411165404294465  0.34927051116639096  -0.6238227325165046  -0.4205564432739559  0.6759747206707539  0.20798365308562614  0.4067200108583985  -0.43455259322366785  0.34161842675696313  -0.40045270700725877  0.6047952355400937  -0.6557371782806273  0.30325679677737316  0.44276977545271184  0.6065957188847059  -0.45417592900015563  -0.018795437925667617  -0.39145797793920295  0.6300377340833532  -0.11312488218573523
187	  -0.013740893213524643  0.3875971154036035  -0.17327238688175456  -0.30587448823278196  0.22615140811047113  0.3570254566103083  0.3350863554162887  -0.5428452846419318  -0.40677344733038295  0.44334261965920346  0.04290994970859936  0.35099385688656787  -0.19804555317770367  0.03586111106834515  -0.15175542821730215  0.349854543702658  -0.3684739900255395  0.18406355359973026  0.4917003438060314  0.31189102042074973  -0.38013909061675294  0.05388977607049937  -0.028258157596531126  0.4513494494635789  -0.3036128499206762
188	  -0.14948027610176567  0.3697822944450611  -0.3593650208702651  -0.2771072223233785  0.09234307805121522  0.38167550913658277  0.5037300537933549  -0.5821049837077793  -0.4732837833070846  0.37895784768531027  -0.041421932833516424  0.2597056238354811  -0.21786452572310375  0.15740218372697912  -0.06322445959018  0.39090875125626  -0.36097092588752194  0.1470144719803989  0.5656596830224097  0.47112943513342803  -0.27872389445112006  0.2135057878701366  -0.01260045267589964  0.550190197110274  -0.32343965558700977
189	  -0.10862409463025723  0.15466914965712442  -0.27887100143080545  -0.239955512651161  -0.11999878390867283  0.14937450497205146  0.3565794921306402  -0.43641530453910116  -0.28658657537213256  0.29449257819429897  -0.13462652987603663  -0.024582992415202367  -0.02384137035594871  -0.3088979438459549  0.0010010613422413443  0.08420104132802708  -0.09550461527852329  0.2525513782722521  0.2764842124865998  0.1966123692190109  0.02184670027087072  0.1011757476718217  0.04365590956848896  0.4682851238274796  -0.08900138573934348
190	  0.1113538597581743  0.15895119832386329  0.029356952210531882  -0.17357453950156254  0.09241983947100417  0.10903969195168409  0.07223265311670857  -0.35927155351357526  -0.01656711818308353  0.3086010231984679  0.0688919963882695  0.08524072617863897  0.152873928327959  -0.22041409893028696  -0.05955927154179687  0.08532974270415546  -0.2082656081562883  0.14934629308332523  -0.006659568558752793  0.1529728429197215  -0.08557755385860288  -0.02563135432397794  0.07258998043137617  0.20639262953004964  -0.09961562141216075
191	  0.03778692122562936  0.2602169663364061  -0.062230142619661095  -0.2267569906983448  0.12246751010261678  0.22331332424771116  0.26843656798874377  -0.45194037288170713  -0.223363147203077  0.3819724521065764  0.04652900029019971  0.22502710095599296  -0.007151129270792329  -0.18269198446165966  -0.07367485503367882  0.10182255832218558  -0.23949991723111327  0.21057742753783526  0.29917186838374954  0.13999309547963737  -0.22450593416303322  0.013864424450674156  -0.027480573966906  0.31394692755561304  -0.21000470807354404
192	  -0.17586030237442302  0.30505072276136114  -0.35223666237613593  -0.2807963166990983  0.0022458873089407924  0.3034186445899757  0.48703379996400037  -0.5572420583963837  -0.4552164930549467  0.4867787300759692  -0.09092362328272827  0.022443297911738914  -0.18379883232048205  -0.2638739694528688  -0.015512228172439179  0.265016134240521  -0.3070874618546253  0.29066370712861667  0.4955127866361379  0.29182957996080716  -0.08943229949515376  0.11289377297816995  -0.05932632753942419  0.5899681918930817  -0.213022550718442
193	  0.009529701690009851  0.3113343655810473  -0.08966881718754045  -0.20176273840393708  0.24411567220969646  0.2900294828285455  0.2742915334401261  -0.44500334953698834  -0.2745316495797657  0.44572898175162046  0.20875948395967575  0.30526135390450637  -0.04760302908010283  0.07269039122319819  -0.18223258023142888  0.3334966359045609  -0.2775930001984833  0.1738625359921892  0.3729206887081706  0.31601690752604106  -0.22197193006880345  -0.03539841079230762  -0.11393387942262548  0.32472648101473295  -0.2677403739524215
194	  0.01806652111297179  0.028018745904385665  -0.2428900435976756  -0.1969712439176407  0.10372104793141856  0.1843955494303701  0.02111507959079373  -0.3087617878825639  0.10425136760466418  0.19101531627522383  0.16520360333938244  0.0029929902351694985  0.1805101908631483  -0.21823198352808085  -0.10796116546356531  0.111799240246257  -0.15143480032302317  0.21111112310706043  0.17439833599975285  0.2649652026551958  0.004470505618173932  0.012356256070415761  -0.15522696697381907  0.25896510145772317  0.021277122267358593
195	  -0.19555896921456523  0.22287044994131466  -0.30865464346143723  -0.3132798332308754  -0.15628054667256255  0.190830019543236  0.42755494573952635  -0.49116800468470023  -0.3889887937430235  0.38868667891529435  -0.1606328502828162  -0.0052433003510660185  -0.03737557191020024  -0.33106919170986354  -0.056277423399815604  0.19970999599237935  -0.17287942925357422  0.3255342086059047  0.4091661057852734  0.12265906952111343  -0.05791015795285742  0.10720521248501179  0.013258583089622376  0.5330307392163601  -0.18803499078743757
196	  -0.1333638835783071  0.27798838233210926  -0.27625453416613444  -0.06387491598552265  0.20356350884003402  0.32185919280998215  0.3250609897342312  -0.5167016545771007  -0.24572684916713447  0.4523942353081596  0.012274106435744586  0.09349953504703344  -0.1714865115491246  -0.20419403237266737  -0.1265954732148102  0.3428036744837215  -0.25948582728806346  0.09911985859021628  0.19230431444610543  0.3724539747954879  -0.24009244163882063  -0.082586827799391  -0.07322058790574397  0.4776729150758397  -0.16078249589004917
197	  0.020983425133294705  0.23611111888345962  -0.05227353982767859  -0.04963941779158213  0.22887038637838414  0.20518790902777093  0.13146142136355224  -0.3213853866137976  -0.01811199788151524  0.22962231518675202  0.056703659407173874  0.21246757023118487  0.06356627397790518  -0.022253195832791336  -0.0550402493246773  0.25314345068810307  -0.20547869092100407  0.11767563645954314  0.272319454644404  0.16307548211679568  -0.14288681337219572  -0.059683581836861045  0.04448502991396613  0.2519747492259394  -0.17302025476325986
198	  -0.1382472054891235  0.26554710767966755  -0.23082257153016397  -0.022288398516133266  0.18456630046823314  0.2950704404446139  0.21605205357714613  -0.4332244222813243  -0.23993060115786327  0.348907257696496  -0.009613700660229154  0.12021207168658117  -0.17394336862423104  -0.07008958222418259  -0.054251610337952165  0.30123169476166717  -0.24113355273596832  0.1263668057949593  0.1584869708141299  0.2966230388218504  -0.20992961119852294  -0.04914091681563907  -0.11215841961275633  0.43217868161190864  -0.1491553514515712
199	  -0.0655782441880833  -0.14627288354338117  -0.06970282124487068  0.1949165004318361  0.15066784720105317  0.12537330982388523  0.13644710243658295  -0.15475247311995638  -0.022527514915234633  0.12055804996837809  -0.11344949980347097  0.2409737249025448  0.03752721672417499  -0.019165283803065147  -0.015241897264447553  0.1490774072920127  0.18878418598180852  -0.06155027460753793  -0.14948390306375314  -0.18041336510274567  -0.013165142409458637  0.021815194218407892  0.08987064600050591  -0.19446683171285403  0.008496527338103327
200	  0.003731603644818006  0.20046690011310464  -0.2666157897285692  -0.05624617867565588  0.159549985092264  0.1198296513876317  0.32806424742704204  -0.4198369641217682  -0.13371357476167314  0.34854340207592044  0.1612713732099248  -0.05861174385405487  0.14198365922273193  0.018261209419322945  -0.1325866836412372  -0.060713074457346555  -0.15390202560884744  0.09639570072073739  0.28970103626348587  0.1760197146921135  0.0554956060833385  0.09874420826241276  -0.23429718147969206  0.16014378569223714  -0.07005333802646402
201	  -0.062156299030672185  -0.05515038815352307  -0.08985014946384097  0.06652572153928131  -0.02627362534438344  0.055355376068480316  0.0844507059230524  0.07284483023188791  -0.07099355296719984  0.06195932449388729  -0.03040885803744926  0.018389171038800122  0.005952642325482717  -0.026633914366918535  0.10308452389472178  0.0524984226135278  -0.13269029304151056  0.13043581234896467  0.032392025421510456  -0.1038946912693727  0.07294502528042972  -0.0015418207000730355  0.0682022331087932  -0.032774572396342495  -0.008878073552207688
202	  -0.1959975902779701  0.37234225584483444  -0.40144725717091  -0.3458724217292009  0.011021542191728427  0.42259743224933305  0.4190441282498169  -0.603916245947562  -0.4781729595609439  0.4018316639724603  -0.10032461783499652  0.0789436421632623  -0.32600851148347487  -0.12217401630763845  0.015938729061879722  0.374084866973393  -0.3328413873928954  0.26821014570277113  0.5171864527967476  0.3669348142957893  -0.2571642073870622  0.14692628871692065  -0.04657791925277475  0.5573036976037673  -0.23315150755006686
203	  -0.16046667232994324  0.36119814553056206  -0.390731732519006  -0.2391204772407365  0.11104308946425528  0.4019140286462907  0.47551107481179894  -0.63782648068061  -0.310996270037385  0.5283225394233709  0.14436054304781135  0.050987362421014336  -0.17651275100709587  -0.09110489733741756  0.006133791193657389  0.31881930393759145  -0.5125898226559459  0.13727698454717271  0.4719532509447142  0.4320070502071737  -0.17371632868377443  0.03296465753479186  -0.013423192844660224  0.566642666915852  -0.1249763667103316
204	  -0.07153674747668318  0.008303042903540262  0.011281458748243977  0.06839572251690097  0.07282787163509148  0.04043481783598576  0.15943277978251089  -0.1611842850444894  -0.039458597116228115  0.18768899543489778  -0.010818610950470917  0.19207500582348982  -0.074906800176838  -0.023294286212872658  -0.1331129245748925  0.08132787778372631  0.2402726187234326  -0.012156833772066573  -0.07139152923290071  -0.05358338995758619  -0.026218153457835198  0.02142627860690269  0.005350515801930138  -0.20532499826556722  -0.01990792404871947
205	  -0.12273932013988763  0.3272881381853345  -0.34325451295861115  -0.2907517451633895  -0.005046157159797452  0.23273870990197257  0.37770764080105923  -0.49939975695955263  -0.28914993967952646  0.4256083272109888  -0.030300294797596806  0.020606269214890692  0.019736801471553586  -0.18544385366975577  -0.05981795552405247  0.18177821467633687  -0.41236081011690406  0.12729099939439797  0.3233735579928006  0.36094377265729116  0.0018773479309518685  0.04102029518768042  0.0016699239894445586  0.5398318387197883  -0.06666852424676017
206	  -0.08412058850513164  0.24728693209703984  -0.32643258897872773  -0.1421268429344384  0.1121840235120319  0.4200497428726829  0.4550302148786253  -0.56385218552914  -0.3354784405314573  0.48771823279059556  0.07536620036319093  0.0070071974557922466  0.00585713731886826  -0.09052462004971869  -0.13820331890657903  0.3098579474411208  -0.463275931983543  0.14852703917289875  0.43200117358396856  0.46918936060059296  -0.12533687420616088  -0.011381312547305438  5.803767331624517E-4  0.5661312427277652  -0.05116721696320874
207	  -0.005128864789912902  0.08179147393667266  -0.00486475663804953  0.09604305590530517  0.14817989327461337  0.006877720087644617  -0.0598932494692688  -0.17841976216422983  0.02751975302267649  -0.015834164668029102  0.14871223829001848  0.020372774434160204  0.21830277453689337  -0.14864527696860105  -0.029236498628536774  0.025685807096137922  -0.010976772163249732  0.18673089626092912  -0.011180285291573751  0.05652316981288619  -0.04383432211795853  -0.15457511621270864  -0.01564089135780892  -0.0933299885749079  -0.11544593056418684
208	  -0.0047830906553889135  0.25547316165006223  -0.09457327797473918  0.008233967345168255  0.28441550241512953  0.11371788268628882  0.163004354389619  -0.4030811492349782  -0.12293331843068389  0.16824012289322315  0.18354745254515428  0.09134709511843786  0.11300293821468983  -0.1268488248333983  -0.11526410648430702  0.1507572934303852  -0.21994757124891567  0.15041363792891346  0.3372888298752025  0.23435764686800334  -0.1310365441241845  -0.12118194521538432  0.0071116979236916815  0.13995138881183308  -0.2762176993678996
209	  -0.008673414086980557  0.14422666457844047  -0.19907853277520937  -0.1641270172134896  -0.05587319061703768  0.14935453851380368  0.26491387519248943  -0.3838149777298143  -0.10707923621468293  0.3264861058093443  0.14411729176962498  0.04465868735849089  -0.061330714776039734  -0.2507029647995691  0.0374566637694407  0.04739858904624768  -0.29091522403951764  0.28639930914129763  0.1707947398872325  0.19846087371867796  0.031103888922552222  0.00335672193477615  -0.016713274963985954  0.25223220812034625  -0.0362471259972789
210	  -0.07538297095592336  0.29487752437322634  -0.3245855173105184  -0.3117735297048705  0.05145683224496065  0.3582895839641456  0.5580748415905399  -0.5663337237377115  -0.3907661295629004  0.5637450119328663  0.05995455832617913  0.17095948075987655  0.09766454901200083  -0.29524477948330485  -0.14120622638093602  0.31136511760217644  -0.48610421104857876  0.33456928598442687  0.5154464737698204  0.43445127770632724  0.07749670403676397  0.08305378813794445  -0.055157669242915014  0.5393826838573643  -0.21577390834929944
211	  0.017612822971367483  0.014208819360230118  0.07037074574090413  -0.017108758778315324  0.02199373403963799  -0.023207060523314095  0.02608606094772429  -0.16860431640236417  0.012156770631469268  0.1202625511740347  0.06505421381631524  0.04775763769288381  0.15723792906039327  -0.12908830904690805  -0.00456473151028084  -0.036376021435759784  0.027395151341042395  0.10105447797338593  -0.04718920645790435  -0.06428176688113872  0.028900342082839616  0.02200159227471947  -0.028675258274657715  -0.0490321591999055  -0.12721814868261458
212	  -0.2552540230525578  0.3494016629411677  -0.3659904057261138  -0.33331265404986155  -0.07838528745494226  0.28949782819102393  0.4660435061403623  -0.6251110353934816  -0.43533692523785605  0.6097240400936341  -0.06063719312793472  0.2925152385635722  -0.22495856627554545  -0.18840825597006822  -0.13352518846001757  0.2701041269741481  -0.2954850750938409  0.32075646773050664  0.6251476964349058  0.28666705076541044  -0.17985785609038565  0.05737816408763318  -0.13250041462425025  0.6283527320873936  -0.25620970372171287
213	  -0.1316304555495001  0.2626634911769863  -0.30827622559282997  -0.2104725035444989  -0.09017117709364651  0.24523729325922627  0.4484544934893719  -0.4912161353205627  -0.37540257337312166  0.4344857258634715  -0.1028921522405967  0.11110752203477403  -0.11668850873134413  -0.26655337240272614  -0.021571347534789946  0.2596379111887585  -0.2986918078850672  0.3016701288947035  0.42610670035408427  0.3080778627070201  -0.1071368835676107  0.14788284427539222  -0.1011334791396274  0.5406386649186994  -0.24606749569351102
214	  -0.10347055605292685  0.27385854808065974  -0.08718986970810227  -0.24401657111104275  0.07153387953355626  0.20020550107314952  0.2848917555529076  -0.500934965267126  -0.20235444844543532  0.4722404438607285  0.07285910642062107  0.30878936729183837  -0.04194187257497332  -0.17338535374733183  -0.19411591846895512  0.2686037300513798  -0.2896975868200266  0.21647505688971833  0.40698266455775406  0.22472403411540287  -0.26323002276917573  -0.019692758003280176  0.006430561275854392  0.4038005255429614  -0.2522675500892731
215	  0.04781716335755138  0.27499356945836695  -0.08043213683123798  0.07484538140615365  0.23687884622051025  0.10888835638989021  0.17160322633678046  -0.37643801589081094  -0.10190991901756052  0.12148377883925407  0.18455348555087486  0.16937195057356128  0.1295265119647391  -0.1694352673002944  -0.07170077059253319  0.047021556518534235  -0.1689175014911  0.21492544886372097  0.2693328093324123  0.16752018394293114  -0.062426486538186526  -0.07840622424631166  -0.1326954672727647  0.081387390180531  -0.22634650561359432
216	  -0.04355560962856402  0.31088409652697596  -0.14161136254325277  -0.27541525705024866  0.1716088937024296  0.28382357420420906  0.34420483662011303  -0.5414397533920452  -0.25277701701941696  0.4953809829550412  0.10235729989479787  0.174934306218043  -0.07894582952737972  -0.09906048776670692  -0.13577451900957824  0.19985965346090154  -0.3396619759688984  0.19852245672590307  0.44400124834338495  0.2464128721306913  -0.2464832870335399  -0.028519454806861397  -0.07304795721896645  0.43091910169094266  -0.2276522398861436
217	  0.07048150945015018  0.1036782435028445  -0.27293541541710986  -0.12736807809938966  0.1148616980596455  0.2956693333723548  0.4756987481622954  -0.4938589917387399  -0.29058110820914396  0.4726557221615185  0.20497622302041393  -0.003378945858553212  0.21804025594970342  -0.373581997463561  -0.11945132281789968  0.1560526831051647  -0.4487659281355663  0.31928503363482796  0.20665049382052694  0.38007272466425734  0.17300120908845854  0.019364666226061398  -0.026648454704969324  0.5024476031116685  -0.12114590518274396
218	  -0.04317295162697691  0.30840924992647933  -0.13643982966086307  -0.28094479180486365  0.10289799257556607  0.24885108401029574  0.25943721036869677  -0.5071542820627452  -0.28768332277185743  0.45085104650533125  0.034042462448026035  0.2983704502081455  -0.15029373737249235  -0.12270168392790318  -0.08132140051560534  0.24725386226803223  -0.2752459726801394  0.27675990967414105  0.39472747024083465  0.18010397450490642  -0.283767842246683  -0.021423888633013123  -0.039704298843796657  0.41353061152102005  -0.29570428018405237
219	  -0.047264854400058925  0.11726308691957608  -0.125721323779283  -0.14928947356419683  -0.13946138122687746  -0.010905812565318255  0.07042178168900717  -0.0644559104722704  0.15643339110259913  -0.07688530251728262  0.05258165571861276  -0.0970045166189176  0.24338975325355952  -0.359223477969968  0.11406550843643978  -0.05507154406133898  0.10388511713114006  0.23279248010932949  0.19600672235144062  0.015270017334055577  0.26902216689911673  -0.038159562901353326  0.04784920165172228  0.33427331828546236  0.019200705709069826
220	  -0.07198122979840427  0.4480110489574392  -0.3579150981129253  -0.3728584750918942  0.21067555229996793  0.5219439957756815  0.46762998124528443  -0.6864234102266826  -0.3598108982448602  0.6508919687594853  0.11007530247252469  0.30761704183127875  -0.06678221485362017  -0.08313320925130868  -0.058438848369275216  0.5155177784886229  -0.6501533637794117  0.2631628890808611  0.5536337510127634  0.5812671710498045  -0.1909516078200718  0.03604149221273368  -0.06314385917764881  0.6261482107330533  -0.22380646338928267
221	  -0.24871356313383727  0.41635662196785084  -0.42124975902172  -0.1884229917822923  0.1598601691633281  0.4938025246363845  0.3862846322174791  -0.6349568892896149  -0.41422267640928695  0.4532747543555972  0.1681155831858939  0.22456379856520706  -0.2836234559335883  0.08263421241212245  -0.09410893693173532  0.33827084493457593  -0.4735404678276734  0.10150207765891346  0.5899875818822672  0.45576928939477773  -0.29275609303757155  0.10137697708603408  -0.1495471863973366  0.5871590600273986  -0.19616193428580544
222	  -0.2892757362192752  0.3194033547390564  -0.34379769948509026  -0.33770263743994366  -0.13200820107405534  0.23479445460905593  0.46598594130148674  -0.6041351479535838  -0.41782611525153235  0.5908003124267247  -0.08576599247987574  0.20564448588288173  -0.1315464742460006  -0.25295266235206826  -0.12628000334439088  0.22945669533444138  -0.26133501902991807  0.3239389799528585  0.6075214723507941  0.14646085085331062  -0.0917607480072809  0.03322165301512008  -0.09493217894528322  0.605694817163303  -0.23831791257268997
223	  0.0835310617268703  -0.12026981985523524  0.15861924742537487  0.08782318659059317  0.05195293297901547  -0.067646933055745  0.07331741239022678  -0.02200570207540657  0.002006494031557199  -0.021562625813839047  0.006286421134043633  -0.10000503942373527  0.15807855849756386  0.0026939453410673385  0.10733753582387016  0.10589016478686981  -0.06524073350190537  -0.07591279681371743  0.0022691986244089773  -0.01070373622994709  0.08869720341189981  0.02385335057200373  -0.0284449397235296  0.025114534754095686  -0.07242508859379393
224	  -0.007618584866422116  0.14056282755477967  0.07466080532116406  0.1391456429612185  -0.01942353225818613  0.022954057605681727  -0.10247922574502093  0.0219345649826702  0.1120106751356839  -0.036411880639153696  -0.21080581081198863  0.017611247736211984  0.24842784125446482  -0.26270337180330455  0.13158385415035298  -0.058422944670504705  0.16282113871667003  -0.14474255652574647  -0.34705405193271016  0.0193432688784739  0.059425529195125136  -0.008184593637685735  -0.027291518003780404  0.09098592071862274  -0.05551388140806247
