354	  -0.027237236955236478  0.06482617076729374  -0.20108851080262324  -0.1728688237092915  -0.10262272645824179  0.11383060833766181  0.15112165805511144  -0.22401331713972453  -0.12935970418406229  -0.029923765622228912  -0.11918243055631134  0.09250307559414711  -0.05304755430203747  -0.21361624615767347  0.08665697254366916  1.9377425183652986E-5  0.10604355025429606  0.3138617407794413  0.04048900217814694  0.13834196090684858  -0.09916067483718502  0.00744085498135743  -0.06451769148155853  0.03041689422418318  -0.18442662668702023
355	  -0.18048461781944994  0.3143223466319178  -0.34205139168638465  -0.2857327531434443  -0.04090041025372323  0.3406104375987756  0.5002885131190404  -0.5692996525273043  -0.44757267520468064  0.5158280480404749  -0.09877022316720326  0.09896664022710035  -0.13856040130580696  -0.24181515991283875  -0.013335564402078453  0.3573023689648997  -0.4009739893416106  0.3043884932902174  0.49464489718169036  0.35265578476141207  -0.13011255448214876  0.12376581398359905  -0.046589975308820884  0.5934023974676783  -0.2551931554787766
356	  -0.18377458396209234  0.26987390287505675  -0.3228780097131816  -0.2794439378388225  -0.026701941939037868  0.29233860432962117  0.5260215455956444  -0.6448226035295244  -0.454062096176792  0.6562846927450335  -0.006845892517795633  0.07546462757886356  -0.17702775898908674  -0.24542157320090918  -0.11612017975602536  0.16385812656620075  -0.5000548800164581  0.22396989101466797  0.5475269337550762  0.31178327034182257  0.004169762379202001  0.14868960244216392  -0.08245352255273136  0.6368125328183478  -0.1411156946721022
357	  -0.22662257907631025  0.27264887363091367  -0.3250480927658737  -0.30340766426336474  -0.15127395638405158  0.1952946629144421  0.4592351004923219  -0.48803358522897555  -0.4181496979066313  0.4403956541586978  -0.15152867821034594  0.042151359373769695  -0.04172683456548005  -0.3186397692211522  -0.0640113579579097  0.21022465232671697  -0.21692733072062229  0.3307889162480575  0.4773829348733162  0.12656578365516363  -0.0847812659894712  0.1451974275473361  -0.03298999474382366  0.5646997989739098  -0.23992449828346787
358	  -0.031105607909464213  -0.18559116176893883  -0.0576488375321856  0.015302217987347919  -0.08183843211803885  -0.12058227357572902  -0.11943454556596027  -0.047215606501706635  0.3545851786731471  -0.2747664205144034  -0.06821383562535027  -0.2636435921988473  0.3520449887226067  -0.4043853130485151  0.07191025445850464  -0.25757095754741455  0.24383475173188196  0.13924636223235012  -0.015826815577216546  -0.18630456855727284  0.23484166027803904  -0.11456766511292794  0.08545018705401729  -0.0029177628893485106  0.1285373363175636
359	  -0.2223377702499826  0.4003322231530215  -0.36870064283308085  -0.32813254106388656  0.0032723078771872646  0.391425389113509  0.5440625618262315  -0.6136349391352139  -0.3831333445873191  0.6425716390711442  0.004483165336747055  0.1997039369104879  -0.10380911745600954  -0.12433031320701136  -0.06472361477679081  0.45703987486854974  -0.5377279746823832  0.12952539451414918  0.5947237375029715  0.4975381323176293  -0.19871521046768498  0.11441506526510176  -0.03777828747247668  0.6433530958916787  -0.16768495768948455
360	  -0.11779048621425231  0.09933070724627603  -0.1911142674175016  -0.19722880197937726  -0.18074935112659773  0.08961600323054562  0.3640162344969627  -0.3406285080769322  -0.29029452963845986  0.299558929231975  -0.16100282139543418  -0.055044062184102724  -0.006648331026297385  -0.3565033136080092  0.008827682549189654  0.11461659313192513  -0.13742900771753977  0.3119236556589102  0.2760615349639332  0.09489256739561702  0.1072255509915602  0.09406433331595425  -0.03915568890550923  0.39879436263298323  -0.14053494912506248
361	  -0.22320055231471345  0.30411864369519764  -0.34211278146805546  -0.2661678285669855  -0.09149800137204421  0.25260221135595884  0.3981401249061271  -0.5672466373218  -0.28500856610222025  0.48149794721151434  0.07774131302603444  -0.01136253366027787  -0.058826077539709073  -0.3029805946698034  -0.10766371213479707  0.008180640476147402  -0.22438765914669642  0.2601252406469447  0.4161670824445751  0.1128593245791365  -0.1075150214989253  0.05426853371407839  -0.09290548332401428  0.551551228072636  -0.12201507122523131
362	  -0.1831719237291932  0.29485488288642303  -0.3403142717352874  -0.3046078307628842  -0.11551701293336436  0.23871482875168853  0.4374326765644544  -0.515869291526978  -0.4232243121307655  0.4588938398272249  -0.1230210325867559  0.16475164590032132  -0.11323849509905663  -0.27324388010049133  -0.08954601887251412  0.2645607219928408  -0.22332740818548374  0.3283713542124529  0.4812059134787384  0.2669300604387146  -0.1549640072648028  0.16430580717409093  -0.04245444482839161  0.5746195886557808  -0.27791905530271516
363	  0.10870137252938696  0.061949419011775544  -0.034661910366065786  0.1264382949623793  0.051090990538791715  0.03832199684281146  0.20669386915956306  -0.029944361937890927  0.026174082443397386  0.047072210495384584  0.08834740851162788  -7.376965975580672E-8  0.14910360343807103  0.06206096460737706  -0.10300968492976717  0.13310935305785385  0.17674041329544818  0.005809337244708264  -0.24910728232566715  -0.018575749512365326  -0.04169720325795621  0.005011770282687753  0.0442500119887694  -0.05630754694828559  -0.0347255378572271
364	  0.038999505251327074  -0.017750662007817497  0.1309390315138354  0.04075018982822063  -0.07948245532777615  0.042029340443481084  0.1396489336127365  -0.010913837927868559  -0.06476315735578517  0.007600018661222214  -0.029690799066164446  -0.023411572676263648  0.053719484033087704  9.377514475521984E-4  0.14791010459721063  0.043602426080670734  -0.0033221303588167293  -0.052175048316276534  -0.015697816082856766  -0.035427664026992135  -0.01722392530806087  0.030545206998155293  0.001682090003194631  0.07009887277549683  -0.05337975657849794
365	  -0.22730865601799927  0.3069293012239591  -0.36017024819821203  -0.31101747320698814  -0.09323445098217038  0.2635950481299519  0.47434456842114436  -0.5441319873720165  -0.4476638746036083  0.48138141578766763  -0.12876801723783038  0.0913667107785577  -0.09974496070089753  -0.2674192760933451  -0.044527949919403786  0.2975323455978491  -0.2862075146805612  0.30301818596680197  0.5072047489930601  0.23363711848021934  -0.14250838494767426  0.14919619790926003  -0.009137871065577861  0.5883275403872369  -0.263362613324986
366	  -0.0903258559165579  0.17856968669704187  -0.18312559939739284  -0.24744364321108603  -0.11075212442231962  0.24966753622695015  0.4931874467673739  -0.4579277666375939  -0.4011253988747121  0.5054308708389317  -0.1284387916869568  -0.07439379276698019  -0.06595494140481258  -0.3168358537854714  0.01563260634043793  0.28920285178975513  -0.38045121068702675  0.33330803058660446  0.3745308013592602  0.280673325652322  0.10590330573491827  0.08700054268900118  -0.020100750440958076  0.5312156423203648  -0.12068144178705548
367	  -0.09744960429722622  0.16705364290006078  -0.26018033899000004  -0.2166727993156624  -0.047924073543249644  0.25866820879332036  0.43345293442503485  -0.4760350375585601  -0.35994448792133854  0.4053692149006588  -0.10339404922677145  -0.003937764000511421  -0.1286859972861597  -0.2523133407657387  0.06191887065429267  0.2781121878234149  -0.32738579100917947  0.2699329140716103  0.3420248048911526  0.2956539884732953  0.021406449502529817  0.10733506374782913  -0.00250887071392328  0.4676529475897467  -0.14976451957138814
368	  -0.10354493391614383  0.17096945229472157  -0.27011952111169  -0.2137227553742274  -0.10725805577507483  0.19711836311394149  0.3401746638232709  -0.4002760825301824  -0.30156810777413295  0.2621148593784113  -0.11014848804997245  0.046000191907475424  -0.11397458784976346  -0.30540959559231257  0.02341845061482576  0.16180284262377448  -0.12152083517583484  0.32217824622255736  0.2730417960586415  0.23014241500148197  -0.0451174056462085  0.08121266212032732  -0.06849185631683154  0.43252913834356205  -0.15472489943734313
369	  -0.16715216806451164  0.22734441541833203  -0.3289362785381602  -0.3004543787934647  -0.10729378884052913  0.2130388142556156  0.4377437425677625  -0.542966490213962  -0.36404522892124735  0.4063583064267365  -0.1351631378453578  -0.04703124830333366  0.016663645075814183  -0.2940852568875796  -0.05240993587445689  0.186123738342182  -0.2425416890150344  0.24719803413954286  0.3983207821641593  0.17877266773929057  -0.010526792619168526  0.09563091695766245  0.07960931366744566  0.5423365721509765  -0.10101110832269528
370	  -0.13653262301014282  0.26163726703883144  -0.3167716872731749  -0.25342588126546783  0.05280628934737116  0.2683530296326984  0.40941645816972627  -0.5232134634683681  -0.3551437999591935  0.40724683176353954  -0.09128264313089382  5.548516501113106E-4  -0.11219315944954023  -0.2553277843072883  0.035023466477272495  0.16959570330039153  -0.2563411894731333  0.28129529507330037  0.38617640035604567  0.2565238548080524  -0.04933699718098969  0.08512192860220745  -0.079148571209234  0.5283391049842472  -0.15211918100496336
371	  0.07983085933596575  0.22300984271300456  -0.07677145082452422  -0.009672006744106905  0.25312815448072823  0.18588050379206308  0.07999614461117084  -0.2819203089914648  -0.006262372701130356  0.17011518586943264  0.08040467878214477  0.2616248485045236  0.05298081564306701  0.07407189486575343  -0.051464525095108835  0.23312175327911094  -0.14762806566777278  0.10662927953424887  0.17438876800165623  0.16073244408227777  -0.1884781949712092  -0.032462040425355  -0.019513565326721306  0.21726338192900357  -0.15788238445470143
372	  -0.21576933647508856  0.31061159623454515  -0.33033505395330254  -0.29993950424921484  -0.1066970206664833  0.2527679628324902  0.509404746557911  -0.5362871290846405  -0.45694792470710266  0.5175566102508378  -0.14665425884568992  0.04563860094293738  -0.09327480599756044  -0.2878526200495682  -0.07036750411568796  0.2960110744460987  -0.3182554160081879  0.31837284730339893  0.516089983177879  0.2402263903028286  -0.078432177914573  0.15661688771653157  -0.043373777717305856  0.5980938703066493  -0.2515630389501606
373	  -0.00937065486535564  0.3909238531936371  -0.17943898959445365  -0.29140924768464715  0.23863717285176855  0.36410784767364957  0.317368362944633  -0.5415130108200719  -0.390797513057563  0.4718247933338281  0.07480757323505192  0.3445561075507384  -0.2181049891162886  0.004459505851481959  -0.13345139204126027  0.3235997755300376  -0.383683276168199  0.205963890455805  0.4883398547022549  0.2848264692964245  -0.37707459351967704  0.01868456011023585  -0.06579001078252635  0.4475557569978062  -0.3194415179916429
374	  -0.19231739374723542  0.3234079542771362  -0.39255256811910605  -0.31699021062471433  -0.0019582732354459604  0.3568593128063585  0.5063110293451858  -0.6467412331164201  -0.4340810854721622  0.5771315766149212  -0.005008723417605903  0.09413863870459843  -0.05990380048071095  -0.27728193593443895  -0.10818445695370565  0.17579909421117587  -0.42109977323629716  0.33621232697861636  0.5280337346065077  0.15417931290886705  -0.16980035562535878  0.15982968498327862  -0.14203363912360567  0.6090044119891274  -0.1666612782186226
375	  -0.2034294040571966  0.34883696005636866  -0.3803781060986533  -0.29259780711073874  -0.033591862821296066  0.30941124659414887  0.4221572319169973  -0.611697065742873  -0.3347355162020833  0.5471411609703981  0.08664392481510122  0.09234684412764206  -0.1303205466237153  -0.2304446065512163  -0.164318573981963  0.09127918342183454  -0.28238291204434096  0.21989978975237037  0.48083511082871316  0.24169824304632959  -0.18455426613808126  0.0940296669024981  -0.08385248489221529  0.5968806140576349  -0.1697631272419411
376	  -0.1905422586752983  0.32056729778491033  -0.3491013620870478  -0.30107679301651946  -0.0850250061150682  0.24984785332656792  0.42803186541371185  -0.599716497589121  -0.33549368512830435  0.5677361113907265  0.057418178057178436  0.07332994067173408  -0.07412739555678026  -0.2850308753152672  -0.19415210029507085  0.06989028049697017  -0.26546446869967777  0.2587517421437899  0.46474805704283245  0.20375490772187127  -0.12371058673861936  0.091394785997578  -0.05554242019795615  0.5955551448336613  -0.1615687846884959
377	  0.03910673586032258  0.19763086378132297  0.005549055764276155  -0.08257832059290106  0.18282451228769364  0.14874649633898532  0.2072597256164674  -0.3692922187043361  -0.1365959142664044  0.24906096371968645  0.10927716453513663  0.1559221266848193  0.05857517709694147  0.0097810015444741  -0.14358387533308697  0.1569455014611589  -0.178234304847274  0.13462900028658964  0.3033792247853025  0.11505781317452649  -0.11605385688500647  -0.03586486366704523  -0.02727290100117279  0.24130972593317554  -0.19264151561033344
378	  0.017810755406085944  -0.07485532800239615  0.11534118144736673  0.1593093588865071  -0.19668132301412114  -0.004041257887501204  0.27170838990384166  -0.09728811317149126  0.17717821805651532  0.16240465867557038  -0.23109153672329924  0.32777778451030176  0.10713492227907809  0.024765530005001653  0.18376573639188484  0.07831506962659353  0.11222637765605527  -0.13573611315726897  -0.10166411027699027  -0.08271329153918058  0.030311355848505386  -0.05115699150048598  0.2310520962167925  0.06866106004197696  -0.08968459835643026
379	  -0.18799628603859098  0.36257754210780213  -0.3122092528603184  -0.08829686943454686  0.2959630171317077  0.39752348632158324  0.3227430271088221  -0.5474452667064343  -0.29640987601211516  0.525723918552096  0.03895680093574937  0.23520502118201664  -0.29199218217144696  0.0220004045618835  -0.2306592950384889  0.4571172422609334  -0.41091622764837404  0.2069028338239389  0.29185789618466246  0.44143438806044555  -0.3208201735266185  -0.051627463218748955  -0.21945089670760742  0.5285201729281643  -0.14307890500338305
380	  -0.0673119525041079  0.1314481373627778  -0.25781623226450884  -0.1602558788708498  0.04044026140498672  0.27561593946615837  0.3559605327627306  -0.5485011000974636  -0.2591983774511897  0.3747625795896118  0.17700024234877357  -0.07571511106002334  0.21236913927559237  -0.25694260731149693  -0.11899150376799554  0.13190330167970102  -0.36500874918588566  0.14752093301268002  0.3934856921504005  0.140979576897224  0.10249004453673718  0.09749256208939233  -0.12398043135271473  0.3275187984848134  -0.1337287560282608
381	  0.052421306804549955  0.24275598005041102  -0.20886082118768579  -0.031541262571241714  0.007764149733055629  0.24911776595327143  0.10757955297461852  0.028728900915846418  -0.13052771336965166  -0.14475722156567558  0.20203505824904608  0.13246765737825084  0.20802864789063794  0.09382678519854089  0.08800915115382517  0.06708519767239494  -0.055470192645963666  0.35936770872530716  0.010690835539491343  0.1043160165776079  0.062401266132096525  0.14471170292118118  -0.28801922020653403  0.39218913057298677  0.09874224256965947
382	  -0.10063158597065365  -0.0727200508320804  -0.12538433789252856  0.023730271726637938  -0.04543620797919104  0.030638694510298117  0.04046969302135912  0.0976213497083453  -0.036435710290126544  0.10567254869850447  -0.024803648165634146  0.06063963045493602  0.03226491223179845  -0.05469347371290289  0.013370871176803922  -0.01957730975478483  -0.07728672749337638  0.07090960676935971  -0.05321296783605783  -0.07815466984690504  0.08808486198642208  0.09009002763058951  0.04061711357996499  -0.09198773318853906  -0.051070190413000476
383	  0.004235174913553715  0.1410212681070891  -0.13085105770628577  -0.10443179772180262  0.018945633738338324  0.12867998035251857  0.19479341111478152  -0.2759298741542023  -0.1559488939693947  0.08954858298092035  0.0660663058103169  -0.042361935635683814  0.1064115947685317  -0.0916429233932399  -0.01741076756517419  0.057089310017553255  -0.09490919940900121  0.13155792583814901  0.12649853735666372  0.09670150784082589  -0.019217950549992265  0.03420656934907806  0.02854118808361435  0.06491993801649011  -0.181225767953808
384	  -0.01486947583518142  0.25720944384009337  -0.10099569345225655  -0.24676053459582026  0.05328273720279645  0.1862599224904724  0.23824368668046633  -0.4358455594380076  -0.249715301671617  0.3442662852283015  0.017391203226727252  0.24854371405764653  -0.09805104959753684  -0.15068439196458486  -0.08100615826679604  0.19364593171828254  -0.16785058250855395  0.2564919679405966  0.32142154103979  0.16385237927995955  -0.2409192048258583  -0.0015348343439213796  0.01902085358213532  0.3682007618885999  -0.2561181856781467
385	  0.013625180593148515  0.04754327816172023  -0.27687503082657716  -0.2186698228589309  0.14936655928307133  0.23018061953535127  0.09431447779087805  -0.3901165908051446  0.07088907237847064  0.2697561934166118  0.18619110873307604  0.029922364929028906  0.14853292675988183  -0.2204636337938773  -0.1733716871412052  0.16103150207957295  -0.18864488281551695  0.2579187764751899  0.2563659918827224  0.30837797420072927  -0.06865158786318692  -0.020124843609804505  -0.17193425560905695  0.3187299221362729  -0.002150657899565627
386	  0.03759900059553981  0.32629423408264435  -0.10857093295115455  -0.2898562181281447  0.1168694870180145  0.24600631372036472  0.25250082815879843  -0.4913673947981519  -0.3141476161343187  0.42543681215653845  0.012067389028499761  0.318928159983274  -0.10231688861082767  -0.1506095301126661  -0.1289719129292731  0.23719784874066668  -0.26097805749715686  0.25301514678880044  0.37000852442707305  0.16288760265972657  -0.30465878433811083  0.0031634291145086445  0.01388956512437163  0.39198995582944646  -0.2702424972385635
387	  -0.19478713618645144  0.20477707996836422  -0.18602636397767452  -0.253940043087047  -0.10570916575286893  0.14463627651714686  0.33707273465455  -0.4506265614884788  -0.2646732597727155  0.4320864891224491  -0.08614061145192892  0.053701590323135276  0.06300648672645041  -0.2857587343893003  -0.0949707604949127  0.18445339375445896  -0.29769863883112124  0.321251139322595  0.38884928720519024  0.23226316059644542  0.018436171016280905  0.07311751295587901  -0.009695050150250272  0.49924927536880515  -0.08587569645130665
388	  -0.09584831037229573  0.32361160362748226  -0.150615567239754  -0.2623410341900479  0.1712191315753523  0.2778849124210663  0.35207288374343093  -0.5396134970585598  -0.271247892091558  0.49412931666370163  0.0894754958371858  0.2599104989753608  -0.14266092357986826  -0.06197680311474551  -0.15248302481813036  0.2458855902506578  -0.3227759841008848  0.19001597512023202  0.4791147459791001  0.28419310492612604  -0.2883559560685931  -0.042071399051103686  -0.06279799978344906  0.44683877372871555  -0.269055825152244
389	  -0.055569837187519504  0.01268475592984547  0.06284804422452696  0.010908623341914604  0.05545557585932541  0.00953314750389041  -0.08622390540834621  -0.19370985391814394  0.0271143061268152  0.059108599583903694  0.11972784866999074  0.03359639356463108  0.20729291398902747  -0.160092462627023  -0.04811516959993026  0.008947743137784597  -0.034892181406165235  0.154326828567046  -0.08419448024863763  0.05508476636106743  0.033654179507942264  -0.039420691672011274  -0.07013242330323326  -0.07248545184354817  -0.08945071712143214
390	  -0.19994761134021993  0.335746311663232  -0.3295533265658829  -0.3238566082337212  0.02999645138001588  0.3410325758940678  0.3840221100869346  -0.5866433740898694  -0.36325536648203205  0.511885636337853  -0.04338759545962601  0.18150934154165954  -0.06806599285786498  -0.1208520236071759  -0.09716666384323792  0.34696335917195337  -0.3807635016459036  0.24969147816158496  0.513976256650533  0.4394530760713527  -0.17188057134968687  0.10548010582821547  0.0067739417953425664  0.583883748973096  -0.149664354421031
391	  0.09592652297569143  0.24489231778330767  -0.07718178028816766  -0.14746144101014425  0.24593045414061404  0.22630824111906825  0.2525073023621895  -0.4443060800842607  -0.1736484041710819  0.40089644812190633  0.2267328573466303  0.25692604079152215  -0.0271648127423992  0.13589274757884426  -0.1609807395169939  0.22956948461987844  -0.2834795700800546  0.2263837656473878  0.4140529680309246  0.28674322090233345  -0.2278844329481006  -0.03014121404174401  -0.09342586137007097  0.29774832824730946  -0.22696457449535376
392	  0.0344840506217676  0.05694734693728274  0.018205158152364103  0.00486465545574552  0.08862215836210911  0.05701873146973875  0.0926707147561423  -0.24988581375088606  -0.008819072029283413  0.11924677385031587  0.018834305592718762  0.13240919145025293  0.09752818281973334  0.011913366096273366  0.010344908144362007  0.08434083037158568  -0.07750442584583819  -0.004738690017109634  -0.02763554182171768  0.06847001393805162  -0.10291455250354924  0.002072091839720938  -0.03542623645073822  0.13050972988546553  -0.0945389472133819
393	  -0.06687761177350582  -0.06902024582382622  0.048176895037876935  0.18202183746580317  -0.030164827255173558  0.13883497303402345  0.1334156057149013  -0.10158889049215442  0.03438421416995366  0.1719083825703416  -0.12104587292270906  0.33514421374933834  0.11136445409612908  0.029883336015907237  0.021281583985604837  0.21097471884289676  0.20409146950623203  -0.046961700060910515  -0.20220826761565283  -0.09401345123571504  -0.030462574250203434  0.0013093586325807352  0.20118951377303865  -0.09793632332665664  -0.026354128041323137
394	  -0.03923446852336561  -0.005302397957203757  -0.12925530956768821  0.03184261300489102  -0.06843371197465588  0.0284108796610358  0.22196226054499316  -0.1397999225930451  -0.030186752837224468  0.003695629067040673  0.1352559448640787  0.02523788710688855  0.14697208217963123  -0.2572447143562155  0.050263457483575434  -0.0488147273122565  -0.028346185692055326  0.09813374626882149  -0.1046469127538935  -0.03626103921660961  -0.04533857449987265  -0.1111768151916009  0.14235880739435217  0.11800649485174727  -0.04263379071373143
395	  -0.02500118171979756  0.207332693637278  -0.2001339398916852  -0.1624912150502033  -0.09143290960505497  0.1278629806123256  0.3042305634134142  -0.46761368887010984  -0.20164525136396771  0.34916471125193793  0.030884399971071282  6.985218118289731E-4  -0.01054115899246427  -0.344664441589904  -0.04821841556139313  -0.08836673656965759  -0.20874222612959842  0.33450900581089255  0.23605748063292536  0.1455866756213479  0.019744015541290322  0.03393407851091189  -0.05246693816936997  0.5062173109836264  0.025275682032651868
396	  -0.0779942333641438  0.14513437291205689  -0.2271948783020874  -0.10897444126731792  -0.012875004402480485  0.19048289499868445  0.33692047847115775  -0.321651701371456  -0.22730505313747623  0.14018301371383335  0.06301316984593192  0.08054611673007728  -0.006860474157348632  -0.11519583609939972  0.04873581414217802  0.1398692488312703  -0.15427505788927015  0.07339646103314157  0.23195112949136945  0.02347470139113772  -0.1661491322008588  -0.01357748844860102  0.1330437610068758  0.2700679086962052  -0.13295010982044855
397	  0.022330667084732483  0.07371513509722713  -0.09218268066546381  -0.1396090630174731  0.009450706887325279  0.17712831775598045  0.299964207690674  -0.3802093192580981  -0.07710464522900501  0.38820157145543593  0.07999108162807743  0.020218704433554655  0.09989787560476096  -0.12552390129062932  -0.05649457286151837  0.21559106694068667  -0.30179494268307416  0.10784346016018193  0.03130142915881803  0.22495370309244997  -0.06844495808595669  -0.05480559585999102  -0.016037739187852538  0.2859920099331267  -0.07803994308915692
398	  -0.2683471372479571  0.2399636013005748  -0.2758775239952578  -0.30682558890416306  -0.14245247835544186  0.15303330879112823  0.31178011723126203  -0.4763773503591489  -0.27196096727725577  0.3787231434508694  -0.09760440014641722  0.07119276854724518  0.05620176566488395  -0.29787549288851217  -0.11216089513196698  0.15065446636613428  -0.1618923916802448  0.30119171268432876  0.42142892019031547  0.1294383110606677  -0.06030477464934323  0.07596896103918133  0.02527159804603702  0.5079462343438531  -0.12941438474989345
399	  -0.15347344172167063  0.21942485076598076  -0.3342614558308518  -0.22403627344565716  -0.026274448647525924  0.21215278548867053  0.41863080085444904  -0.5746586294790159  -0.3599105533596531  0.42053736505225336  0.13038433061700525  -0.011862759883648977  0.012252414987635619  -0.2609741129355672  -0.05135627087501175  0.022191628140850666  -0.2924584416072928  0.15710159459453366  0.5303489274317543  -0.01631098783477707  0.07384874178492135  0.14851419462941134  -0.1673743906132726  0.42227194054104145  -0.20827341677835295
400	  -0.01330847554841566  0.14806820315736977  -0.14766862586731544  -0.1289058316048467  0.02788650644209251  0.10615403475730856  0.1941403586714772  -0.28032707903898907  -0.16690599532955666  0.10805628122652824  0.05461180233577743  0.027885819615128586  0.08867371798870091  -0.037160692486243777  -0.0656157686197162  0.05276638242738103  -0.058077228841463636  0.14197032862198936  0.13561974278118655  0.09530557127857688  -0.02113243860435646  0.0336516192074254  0.005206508924789095  0.07390400848689221  -0.19913592852976514
401	  -0.03396182727709248  0.2618073071800663  -0.3327106632158563  -0.224022140969591  -0.041244657404857554  0.27283704532829434  0.35432600285639876  -0.6388230011325028  -0.21034553117389138  0.5892380627261455  0.2875362309468552  -0.16803285767571022  0.2005040697244634  -0.4022334565649771  -0.1009797346223597  0.10546883766890348  -0.517558324902359  0.3451350132611484  0.14152518834982383  0.09556973084044398  0.09104767140599694  -0.006936017888653763  -0.13950963022759588  0.5320986296039886  -0.09398368963212729
402	  0.08976995276047338  -0.004838098726787296  0.021462576593953005  0.006565975177099133  0.07875143041054788  0.08197826245814381  0.14903708485678893  -0.09279268657858616  -0.07799730293482053  0.02303900147483564  0.04666470624586806  0.04985414248292352  0.060154379009249914  -0.015525409159919817  -0.09953776624322797  0.05263145107404593  0.06269081375553087  0.02002128679616396  -0.18417629880925557  -0.07825618973600351  4.283771199268367E-4  0.048616078683873964  -0.09291415620620752  -0.056595604959816866  0.01827004079385995
403	  -0.05104140069974818  0.4170550106429575  -0.4377133825057353  -0.1680589882837675  0.31711402091866076  0.518560820867367  0.33519432548719125  -0.6351853034507481  -0.30704533653127714  0.4893458606489036  0.20006088620552007  0.002954551572455954  -0.039596716447351084  0.06013299048098981  -0.0031770665128927397  0.337385101159616  -0.547623686416704  0.20973841127892426  0.4034061387356504  0.5087846963867027  -0.2728547656927598  0.04052362692315827  -0.2714709548495569  0.5698762753544492  -0.1618714164844828
404	  -0.20145863226405528  0.2954900015860828  -0.3242922427626827  -0.2209195699467615  0.042436386194778415  0.30461403971802636  0.44465065665505416  -0.5755309215532826  -0.33443195490213135  0.5054361249211476  -0.04152579509453167  0.02203586811249606  -0.05717046287618959  -0.11303889836203287  -0.04819669635954483  0.3350901897561737  -0.42665250119332276  0.09679876114000037  0.503254985391646  0.38114726762917794  -0.10302641405033805  0.07948248804585965  0.0038797562309646413  0.5675485076636569  -0.12715880453306055
405	  -0.13685275823123205  0.27357604572981836  -0.3541509862002489  -0.1437752586303596  0.10451803212872185  0.3235345647736553  0.43077334600057193  -0.4468200622691314  -0.376767487007958  0.14611019039053308  -0.024364923989010866  0.08435449650805989  -0.1205987809999831  0.3312935726858186  0.05451102645938404  0.16274265028636187  -0.31909837740877794  0.1607074024875988  0.36003499180701803  0.3849896809472266  -0.22701605962658317  0.2243026925204128  -0.06948463712895278  0.45384862122089015  0.02450576143421397
406	  0.08155991790660128  0.07401316976967427  0.0762564175123253  0.046162950889259854  -0.09873402647120166  0.04257649435102131  0.014678436882479511  0.06840676457209638  -0.0837424845975372  0.0394339195248728  -0.04935989622237386  0.09809848473049822  0.08799457854739598  0.0042726081972241075  0.04780697248405857  -0.0737836160893559  -0.05978504865054517  0.1147382628104677  0.048801681851283564  0.005889377265846059  -0.031069355265704382  0.04020397648330408  0.08041358926225374  0.12649504556351784  0.008593958036295635
407	  -0.19909137062138113  0.3255413146791241  -0.38390558649956413  -0.2619323163963712  0.09846858254418618  0.3452184779115964  0.42315386606762484  -0.5574250998787956  -0.3935701124340027  0.2910255675643383  -0.08311974981912482  -0.014276484630776678  -0.1679906738523663  0.026046580055709964  0.006322241220390221  0.22781681678462884  -0.2968250723236329  0.17387950987910725  0.474949287477587  0.3137378275450562  -0.16654817319179474  0.13472611185122252  -0.04820973486545633  0.5306614250498921  -0.07173093793185634
408	  -0.19970637925363413  0.34544881090987106  -0.39616951790447014  -0.26852265604062253  0.1335866798663044  0.3791983472397842  0.4541533748906068  -0.5808214392428078  -0.42664082387403196  0.3388286388401952  -0.06857866655560248  -0.003087974546580024  -0.19796211642191414  0.08690740296997625  -0.008536803014329143  0.2809910616524121  -0.3535062219125329  0.14599060182237528  0.5073531616093446  0.35900381247764296  -0.1903767948409404  0.14316299768982643  -0.05014577550963979  0.555226111085849  -0.08583660212299322
409	  -0.0446103095172517  0.1155543191480281  0.1852820230748255  0.2419799231496631  0.11526360927512536  0.10541632122921019  0.028850619085960358  0.03560285479100052  -0.025776040228860403  -0.021820531047961913  0.11602306431442924  -0.17491802803975343  0.09044523109838296  -0.05461247238533187  0.185600590807477  0.19349818645945832  -0.07960295885358606  -0.030645523109268488  0.1904096800993885  -0.04800462982484059  -0.12699376979281723  -0.16183071022259407  0.16839214117737109  -0.1208545924696691  0.15151208761344853
410	  -0.2310995438399415  0.2941275393992365  -0.3644612862770894  -0.32593623061965177  -0.07827995462630727  0.26949704386833023  0.4599686435976479  -0.5545887762405828  -0.4338750356930374  0.41701598947552976  -0.14266447475111727  0.01117912677748107  -0.1282967659916424  -0.25137757402361416  -0.028147921278601346  0.2642467188293488  -0.21578337118326932  0.2723445270325495  0.49530810807426745  0.2052028729876132  -0.13294832070004578  0.1349548254314928  0.002782337855494182  0.5675030473301259  -0.19957708141988342
411	  -0.16416190955889914  0.08132177717846742  -0.24220463600818398  -0.18718113423544164  -0.11003090802358684  0.1268001016607878  0.2912460316015123  -0.27409013841147933  -0.1982051227483626  -0.03218137922561901  -0.08533414545376385  0.008189660891046743  -0.08122029861159524  0.05447930314912916  0.10204737329867754  -0.059987696667357975  -0.024586486365494563  0.20526045534290155  0.20554120521690125  0.10667023280409012  -0.1182524722777343  0.16287183650947246  0.003336578604680842  0.29542668590904697  0.007349218385768422
